Date,Open,High,Low,Close,Adj Close,Volume
2018-11-26,1.200000,1.230000,1.190000,1.200000,1.200000,8402031
2018-11-27,1.210000,1.210000,1.160000,1.180000,1.180000,13137000
2018-11-28,1.180000,1.210000,1.150000,1.200000,1.200000,15837549
2018-11-29,1.210000,1.230000,1.170000,1.200000,1.200000,11258963
2018-11-30,1.200000,1.200000,1.180000,1.200000,1.200000,6179249
2018-12-03,1.200000,1.230000,1.200000,1.210000,1.210000,11564266
2018-12-04,1.210000,1.250000,1.210000,1.230000,1.230000,10347000
2018-12-05,1.200000,1.230000,1.180000,1.230000,1.230000,8480222
2018-12-06,1.200000,1.210000,1.180000,1.180000,1.180000,8506844
2018-12-07,1.180000,1.180000,1.120000,1.170000,1.170000,27892584
2018-12-10,1.160000,1.170000,1.130000,1.130000,1.130000,6923437
2018-12-11,1.140000,1.140000,1.120000,1.120000,1.120000,4566987
2018-12-12,1.130000,1.130000,1.100000,1.110000,1.110000,11455333
2018-12-13,1.120000,1.180000,1.120000,1.160000,1.160000,19628000
2018-12-14,1.150000,1.170000,1.130000,1.130000,1.130000,9495000
2018-12-17,1.130000,1.130000,1.100000,1.110000,1.110000,5995000
2018-12-18,1.100000,1.100000,1.070000,1.070000,1.070000,11671195
2018-12-19,1.070000,1.080000,1.060000,1.070000,1.070000,9548819
2018-12-20,1.080000,1.080000,1.050000,1.060000,1.060000,8813000
2018-12-21,1.050000,1.070000,1.040000,1.050000,1.050000,9479408
2018-12-24,1.040000,1.050000,1.010000,1.030000,1.030000,6761589
2018-12-27,1.030000,1.070000,1.030000,1.040000,1.040000,8099470
2018-12-28,1.030000,1.060000,1.020000,1.030000,1.030000,3276933
2018-12-31,1.030000,1.060000,1.030000,1.050000,1.050000,3229000
2019-01-02,1.050000,1.100000,1.040000,1.070000,1.070000,9902000
2019-01-03,1.060000,1.080000,1.030000,1.080000,1.080000,8659000
2019-01-04,1.070000,1.110000,1.010000,1.100000,1.100000,39041692
2019-01-07,1.090000,1.090000,1.070000,1.080000,1.080000,5768786
2019-01-08,1.080000,1.080000,1.050000,1.060000,1.060000,4278274
2019-01-09,1.040000,1.070000,1.030000,1.070000,1.070000,9968019
2019-01-10,1.070000,1.080000,1.050000,1.050000,1.050000,4849245
2019-01-11,1.060000,1.080000,1.040000,1.070000,1.070000,8412742
2019-01-14,1.050000,1.100000,1.030000,1.100000,1.100000,11397245
2019-01-15,1.090000,1.120000,1.080000,1.080000,1.080000,10902540
2019-01-16,1.080000,1.150000,1.060000,1.120000,1.120000,16091687
2019-01-17,1.100000,1.150000,1.100000,1.130000,1.130000,9954796
2019-01-18,1.140000,1.180000,1.130000,1.160000,1.160000,7984143
2019-01-21,1.180000,1.180000,1.160000,1.160000,1.160000,5752000
2019-01-22,1.180000,1.250000,1.180000,1.240000,1.240000,21014000
2019-01-23,1.230000,1.250000,1.220000,1.220000,1.220000,5494422
2019-01-24,1.240000,1.260000,1.230000,1.260000,1.260000,7866050
2019-01-25,1.270000,1.320000,1.270000,1.310000,1.310000,11367529
2019-01-28,1.320000,1.350000,1.290000,1.300000,1.300000,7391333
2019-01-29,1.300000,1.320000,1.250000,1.310000,1.310000,10876000
2019-01-30,1.310000,1.360000,1.300000,1.350000,1.350000,11092843
2019-01-31,1.370000,1.380000,1.360000,1.360000,1.360000,8167805
2019-02-01,1.370000,1.390000,1.320000,1.380000,1.380000,11723008
2019-02-04,1.380000,1.450000,1.380000,1.450000,1.450000,7098967
2019-02-08,1.430000,1.480000,1.410000,1.460000,1.460000,10858857
2019-02-11,1.470000,1.490000,1.450000,1.480000,1.480000,14873039
2019-02-12,1.480000,1.500000,1.410000,1.490000,1.490000,25254025
2019-02-13,1.500000,1.510000,1.490000,1.500000,1.500000,9237006
2019-02-14,1.500000,1.510000,1.480000,1.490000,1.490000,9792734
2019-02-15,1.490000,1.500000,1.430000,1.470000,1.470000,11779244
2019-02-18,1.480000,1.520000,1.470000,1.500000,1.500000,7001000
2019-02-19,1.510000,1.520000,1.470000,1.480000,1.480000,6365622
2019-02-20,1.480000,1.570000,1.470000,1.570000,1.570000,15757000
2019-02-21,1.580000,1.720000,1.570000,1.670000,1.670000,33835590
2019-02-22,1.660000,1.660000,1.560000,1.620000,1.620000,17026000
2019-02-25,1.610000,1.630000,1.510000,1.520000,1.520000,22228530
2019-02-26,1.510000,1.510000,1.460000,1.470000,1.470000,12379185
2019-02-27,1.470000,1.470000,1.390000,1.410000,1.410000,13885625
2019-02-28,1.410000,1.440000,1.390000,1.430000,1.430000,9696637
2019-03-01,1.420000,1.460000,1.400000,1.450000,1.450000,16685983
2019-03-04,1.440000,1.560000,1.440000,1.540000,1.540000,22667000
2019-03-05,1.540000,1.560000,1.510000,1.530000,1.530000,8437001
2019-03-06,1.550000,1.610000,1.510000,1.520000,1.520000,28208992
2019-03-07,1.520000,1.540000,1.480000,1.480000,1.480000,11636034
2019-03-08,1.480000,1.480000,1.410000,1.420000,1.420000,12052636
2019-03-11,1.420000,1.470000,1.420000,1.440000,1.440000,5906000
2019-03-12,1.450000,1.470000,1.430000,1.440000,1.440000,4082759
2019-03-13,1.440000,1.450000,1.420000,1.430000,1.430000,3194870
2019-03-14,1.430000,1.440000,1.400000,1.420000,1.420000,6302112
2019-03-15,1.410000,1.440000,1.400000,1.420000,1.420000,2405134
2019-03-18,1.420000,1.480000,1.400000,1.440000,1.440000,8255000
2019-03-19,1.440000,1.460000,1.420000,1.440000,1.440000,6047906
2019-03-20,1.450000,1.460000,1.400000,1.450000,1.450000,10486976
2019-03-21,1.440000,1.460000,1.420000,1.440000,1.440000,1488000
2019-03-22,1.420000,1.630000,1.400000,1.610000,1.610000,64497174
2019-03-25,1.540000,1.720000,1.540000,1.700000,1.700000,35002277
2019-03-26,1.670000,1.680000,1.610000,1.620000,1.620000,23739628
2019-03-27,1.620000,1.670000,1.580000,1.630000,1.630000,12208460
2019-03-28,1.620000,1.640000,1.600000,1.640000,1.640000,8811463
2019-03-29,1.640000,1.700000,1.610000,1.650000,1.650000,53130224
2019-04-01,1.650000,1.690000,1.650000,1.660000,1.660000,11812828
2019-04-02,1.670000,1.760000,1.640000,1.720000,1.720000,29484822
2019-04-03,1.720000,1.740000,1.660000,1.700000,1.700000,19842511
2019-04-04,1.700000,1.710000,1.660000,1.700000,1.700000,11664944
2019-04-08,1.700000,1.740000,1.670000,1.690000,1.690000,23413555
2019-04-09,1.700000,1.730000,1.670000,1.720000,1.720000,31188863
2019-04-10,1.750000,1.820000,1.750000,1.800000,1.800000,48140951
2019-04-11,1.810000,1.880000,1.770000,1.840000,1.840000,40868983
2019-04-12,1.840000,1.950000,1.830000,1.920000,1.920000,45453564
2019-04-15,1.980000,2.300000,1.980000,2.130000,2.130000,159355267
2019-04-16,2.150000,2.220000,2.070000,2.180000,2.180000,56278199
2019-04-17,2.190000,2.210000,2.040000,2.080000,2.080000,37061482
2019-04-18,2.100000,2.100000,2.010000,2.050000,2.050000,24564100
2019-04-23,2.050000,2.140000,1.980000,2.030000,2.030000,35523636
2019-04-24,2.040000,2.050000,1.960000,2.030000,2.030000,23880403
2019-04-25,2.030000,2.110000,1.980000,1.990000,1.990000,24855425
2019-04-26,2.000000,2.040000,1.970000,2.020000,2.020000,10483403
2019-04-29,2.020000,2.070000,2.010000,2.020000,2.020000,14191336
2019-04-30,2.040000,2.040000,1.990000,2.020000,2.020000,9991900
2019-05-02,2.020000,2.030000,1.970000,2.010000,2.010000,9430164
2019-05-03,2.010000,2.030000,1.970000,2.030000,2.030000,6584028
2019-05-06,1.900000,1.920000,1.830000,1.890000,1.890000,31569083
2019-05-07,1.910000,1.940000,1.890000,1.910000,1.910000,9684332
2019-05-08,1.860000,1.890000,1.850000,1.860000,1.860000,7685740
2019-05-09,1.850000,1.850000,1.790000,1.810000,1.810000,12858000
2019-05-10,1.840000,1.870000,1.790000,1.840000,1.840000,10909000
2019-05-14,1.750000,1.800000,1.710000,1.730000,1.730000,14843781
2019-05-15,1.730000,1.780000,1.730000,1.750000,1.750000,5416728
2019-05-16,1.750000,1.760000,1.720000,1.730000,1.730000,4031198
2019-05-17,1.750000,1.750000,1.650000,1.680000,1.680000,15037000
2019-05-20,1.660000,1.670000,1.520000,1.540000,1.540000,12865566
2019-05-21,1.520000,1.590000,1.470000,1.570000,1.570000,13982403
2019-05-22,1.540000,1.600000,1.530000,1.530000,1.530000,4864798
2019-05-23,1.500000,1.530000,1.480000,1.500000,1.500000,6887468
2019-05-24,1.490000,1.520000,1.460000,1.500000,1.500000,5476060
2019-05-27,1.500000,1.520000,1.450000,1.520000,1.520000,4321000
2019-05-28,1.500000,1.550000,1.500000,1.550000,1.550000,3878000
2019-05-29,1.530000,1.570000,1.500000,1.520000,1.520000,4987000
2019-05-30,1.510000,1.510000,1.480000,1.500000,1.500000,3329492
2019-05-31,1.480000,1.520000,1.450000,1.480000,1.480000,10802151
2019-06-03,1.460000,1.480000,1.420000,1.470000,1.470000,6148806
2019-06-04,1.450000,1.460000,1.400000,1.410000,1.410000,9625484
2019-06-05,1.430000,1.480000,1.400000,1.440000,1.440000,17605000
2019-06-06,1.440000,1.460000,1.400000,1.410000,1.410000,8283532
2019-06-10,1.410000,1.480000,1.410000,1.470000,1.470000,7702862
2019-06-11,1.470000,1.530000,1.470000,1.520000,1.520000,9004000
2019-06-12,1.500000,1.520000,1.430000,1.480000,1.480000,10737182
2019-06-13,1.470000,1.530000,1.440000,1.510000,1.510000,6952000
